cycle,t_s,dt_ms,left_wall,right_wall,blue_px,blue_state,orange_px,orange_state,direction,quadrant,traffic_light,target_x,target_y,target_area,target_type,parking_area,purple_left,purple_right,Err,dir_raw,dir_cmd
14,2.208,44.78,0.1961,0.4216,167,0,0,0,-1,0,-1,160,0,75,-1,1000,0.0,3.0,0,-12.65,-11.48
15,2.252,44.62,0.202,0.4247,0,0,0,0,-1,0,-1,160,0,75,-1,1000,0.0,4.0,0,-12.74,-11.92
16,2.296,43.94,0.1987,0.4174,193,0,0,0,-1,0,-1,160,0,75,-1,1000,0.0,2.0,0,-12.52,-12.13
17,2.346,49.87,0.2032,0.4254,240,0,0,0,-1,0,-1,160,0,75,-1,1000,0.0,1.0,0,-12.76,-12.35
18,2.39,44.43,0.199,0.4182,241,0,0,0,-1,0,-1,160,0,75,-1,1000,0.0,2.0,0,-12.55,-12.42
19,2.438,47.06,0.2034,0.4243,267,0,0,0,-1,0,-1,160,0,75,-1,1000,0.0,2.0,0,-12.73,-12.53
20,2.484,46.35,0.1975,0.437,328,0,0,0,-1,0,-1,160,0,75,-1,1000,0.0,5.0,0,-13.11,-12.73
21,2.526,42.35,0.2,0.4246,325,0,0,0,-1,0,-1,160,0,75,-1,1000,0.0,0.0,0,-12.74,-12.73
22,2.573,46.93,0.1927,0.4305,357,0,0,0,-1,0,-1,160,0,75,-1,1000,0.0,3.0,0,-12.92,-12.8
23,2.619,45.77,0.2039,0.4369,355,0,0,0,-1,0,-1,160,0,75,-1,1000,0.0,0.0,0,-13.11,-12.91
24,2.664,44.71,0.1955,0.4323,349,0,0,0,-1,0,-1,160,0,75,-1,1000,0.0,0.0,0,-12.97,-12.93
25,2.712,48.14,0.1984,0.4327,355,0,0,0,-1,0,-1,160,0,75,-1,1000,0.0,3.0,0,-12.98,-12.95
26,2.763,50.94,0.1968,0.4351,359,0,0,0,-1,0,-1,160,0,75,-1,1000,0.0,1.0,0,-13.05,-12.98
27,2.809,46.67,0.1978,0.4363,362,0,0,0,-1,0,-1,160,0,75,-1,1000,1.0,2.0,0,-13.09,-13.02
28,2.853,43.85,0.1971,0.438,370,0,0,0,-1,0,-1,160,0,75,-1,1000,0.0,2.0,0,-13.14,-13.06
29,2.899,45.7,0.2009,0.4293,406,0,0,0,-1,0,-1,160,0,75,-1,1000,0.0,0.0,0,-12.88,-13.0
30,2.946,47.48,0.2024,0.4288,463,0,0,0,-1,0,-1,160,0,75,-1,1000,0.0,3.0,0,-12.86,-12.95
31,2.989,42.26,0.2017,0.4283,505,0,0,0,-1,0,-1,160,0,75,-1,1000,0.0,7.0,0,-12.85,-12.92
32,3.034,44.97,0.1989,0.4229,539,0,0,0,-1,0,-1,160,0,75,-1,1000,0.0,0.0,0,-12.69,-12.84
33,3.079,45.25,0.2081,0.4166,677,0,0,0,-1,0,-1,160,0,75,-1,1000,0.0,3.0,0,-12.5,-12.72
34,3.124,45.07,0.1978,0.4091,785,1,0,0,-1,0,-1,160,0,75,-1,1000,0.0,4.0,0,-12.27,-12.56
35,3.174,49.94,0.2013,0.4008,875,1,0,0,-1,0,-1,160,0,75,-1,1000,0.0,2.0,0,-12.02,-12.37
36,3.217,42.84,0.2038,0.3926,1065,1,0,0,-1,0,-1,160,0,75,-1,1000,0.0,4.0,0,-11.78,-12.16
37,3.264,46.88,0.1967,0.3777,1245,1,0,0,-1,0,-1,160,0,75,-1,1000,1.0,1.0,0,-11.33,-11.87
38,3.307,43.3,0.1951,0.3779,1442,1,0,0,-1,0,-1,160,0,75,-1,1000,1.0,3.0,0,-11.34,-11.69
39,3.364,56.74,0.1957,0.3781,1694,1,0,0,-1,0,-1,160,0,75,-1,1000,0.0,5.0,0,-11.34,-11.57
40,3.405,41.26,0.1867,0.3588,2081,1,0,0,-1,0,-1,160,0,75,-1,1000,0.0,3.0,0,-10.76,-11.29
41,3.452,47.1,0.1965,0.361,2434,1,0,0,-1,0,-1,160,0,75,-1,1000,0.0,3.0,0,-10.83,-11.13
42,3.494,41.5,0.1945,0.3551,2340,1,0,0,-1,0,-1,160,0,75,-1,1000,0.0,6.0,0,-10.65,-10.96
43,3.543,49.35,0.197,0.3592,1898,1,0,0,-1,0,-1,160,0,75,-1,1000,0.0,13.0,0,-10.78,-10.9
44,3.587,43.72,0.2019,0.3542,1538,1,0,0,-1,0,-1,160,0,75,-1,1000,1.0,0.0,0,-10.63,-10.8
45,3.628,41.84,0.1995,0.3508,1173,1,0,0,-1,0,-1,160,0,75,-1,1000,0.0,3.0,0,-10.52,-10.7
46,3.677,48.16,0.199,0.3452,0,2,0,0,-1,1,-1,160,0,75,-1,1000,0.0,1.0,0,-10.36,-10.58
47,3.721,44.15,0.2041,0.3476,0,0,0,0,-1,1,-1,160,0,75,-1,1000,1.0,3.0,0,-10.43,-10.53
48,3.767,45.73,0.1848,0.3405,0,0,0,0,-1,1,-1,160,0,75,-1,1000,0.0,7.0,0,-10.22,-10.42
49,3.813,46.07,0.1953,0.335,0,0,0,0,-1,1,-1,160,0,75,-1,1000,0.0,7.0,0,-10.05,-10.29
50,3.866,53.7,0.1935,0.3318,0,0,0,0,-1,1,-1,160,0,75,-1,1000,0.0,0.0,0,-9.95,-10.17
51,3.915,49.16,0.2001,0.3302,0,0,0,0,-1,1,-1,160,0,75,-1,1000,0.0,2.0,0,-9.91,-10.08
52,3.98,64.41,0.1995,0.3425,0,0,0,0,-1,1,-1,160,0,75,-1,1000,0.0,2.0,0,-10.28,-10.15
53,4.024,44.43,0.2004,0.3482,0,0,176,0,-1,1,-1,160,0,75,-1,1000,0.0,5.0,0,-10.45,-10.25
54,4.069,44.58,0.1992,0.3526,0,0,231,0,-1,1,-1,160,0,75,-1,1000,0.0,1.0,0,-10.58,-10.37
55,4.117,47.78,0.2051,0.3671,0,0,278,0,-1,1,-1,160,0,75,-1,1000,1.0,1.0,0,-11.01,-10.59
56,4.156,39.83,0.2003,0.3766,0,0,324,0,-1,1,-1,160,0,75,-1,1000,0.0,10.0,0,-11.3,-10.84
57,4.202,45.33,0.2105,0.3805,0,0,345,0,-1,1,-1,160,0,75,-1,1000,0.0,6.0,0,-11.41,-11.04
58,4.247,45.31,0.2057,0.3928,0,0,383,0,-1,1,-1,160,0,75,-1,1000,0.0,3.0,0,-11.78,-11.3
59,4.291,43.97,0.2035,0.4004,0,0,462,0,-1,1,-1,160,0,75,-1,1000,0.0,4.0,0,-12.01,-11.55
60,4.345,53.96,0.2114,0.4226,0,0,499,0,-1,1,-1,160,0,75,-1,1000,0.0,17.0,0,-12.68,-11.95
61,4.398,53.38,0.2052,0.4473,0,0,546,0,-1,1,-1,160,0,75,-1,1000,0.0,7.0,0,-13.42,-12.46
62,4.442,43.41,0.2095,0.4684,0,0,609,0,-1,1,-1,160,0,75,-1,1000,1.0,0.0,0,-14.05,-13.02
63,4.493,51.26,0.2067,0.4865,0,0,670,0,-1,1,-1,160,0,75,-1,1000,1.0,0.0,0,-14.59,-13.57
64,4.535,42.13,0.2029,0.523,0,0,786,0,-1,1,-1,160,0,75,-1,1000,0.0,2.0,0,-15.69,-14.31
65,4.582,46.65,0.2105,0.5331,0,0,888,1,-1,1,-1,160,0,75,-1,1000,0.0,1.0,0,-15.99,-14.9
66,4.625,43.34,0.2065,0.5573,0,0,989,1,-1,1,-1,160,0,75,-1,1000,0.0,0.0,0,-16.72,-15.54
67,4.672,46.66,0.202,0.5784,0,0,1131,1,-1,1,-1,160,0,75,-1,1000,0.0,0.0,0,-17.35,-16.17
68,4.719,47.07,0.1956,0.6,0,0,1324,1,-1,1,-1,160,0,75,-1,1000,0.0,0.0,0,-18.0,-16.81
69,4.77,51.2,0.204,0.6395,0,0,1571,1,-1,1,-1,160,0,75,-1,1000,2.0,3.0,0,-19.19,-17.64
70,4.812,42.19,0.1773,0.6771,0,0,1927,1,-1,1,-1,160,0,75,-1,1000,0.0,0.0,0,-20.31,-18.58
71,4.867,55.04,0.1791,0.6987,0,0,2156,1,-1,1,-1,160,0,75,-1,1000,0.0,2.0,0,-20.96,-19.41
72,4.915,47.48,0.1567,0.7551,0,0,2808,1,-1,1,-1,160,0,75,-1,1000,3.0,0.0,0,-22.65,-20.55
73,4.965,50.46,0.1522,0.8016,0,0,3287,1,-1,1,-1,160,0,75,-1,1000,10.0,3.0,0,-24.05,-21.77
74,5.011,45.66,0.1197,0.838,0,0,2064,1,-1,1,-1,160,0,75,-1,1000,22.0,4.0,0,-25.14,-22.95
75,5.057,46.43,0.097,0.8722,0,0,1342,1,-1,1,-1,160,0,75,-1,1000,0.0,23.0,0,-26.17,-24.08
76,5.115,57.57,0.05,0.8955,0,0,0,2,-1,1,-1,160,0,75,-1,1000,0.0,5.0,0,-26.86,-25.05
77,5.166,50.55,0.0291,0.8891,0,0,171,0,-1,1,-1,160,0,75,-1,1000,1.0,0.0,0,-26.67,-25.62
78,5.21,44.94,0.0274,0.8845,0,0,209,0,-1,1,-1,160,0,75,-1,1000,16.0,0.0,0,-26.54,-25.94
79,5.259,48.92,0.0097,0.8358,0,0,218,0,-1,1,-1,160,0,75,-1,1000,21.0,0.0,0,-25.07,-25.64
80,5.31,51.1,0.011,0.7931,0,0,235,0,-1,1,-1,160,0,75,-1,1000,13.0,0.0,0,-23.79,-24.99
81,5.355,44.17,0.0146,0.7515,0,0,238,0,-1,1,-1,160,0,75,-1,1000,13.0,2.0,0,-22.54,-24.14
82,5.405,50.47,0.0153,0.7069,0,0,236,0,-1,1,-1,160,0,75,-1,1000,9.0,2.0,0,-21.21,-23.11
83,5.452,47.0,0.0331,0.6434,0,0,249,0,-1,1,-1,160,0,75,-1,1000,19.0,3.0,0,-19.3,-21.78
84,5.503,51.1,0.0344,0.6305,0,0,244,0,-1,1,-1,160,0,75,-1,1000,11.0,1.0,0,-18.91,-20.77
85,5.549,46.24,0.0439,0.5557,0,0,261,0,-1,1,-1,160,0,75,-1,1000,40.0,1.0,0,-16.67,-19.34
86,5.597,47.13,0.0498,0.5226,0,0,234,0,-1,1,-1,160,0,75,-1,1000,55.0,2.0,0,-15.68,-18.06
87,5.648,51.01,0.0597,0.4626,0,0,0,0,-1,1,-1,160,0,75,-1,1000,87.0,1.0,0,-13.88,-16.59
88,5.693,45.59,0.0542,0.428,0,0,0,0,-1,1,-1,160,0,75,-1,1000,82.0,1.0,0,-12.84,-15.28
89,5.742,48.31,0.0635,0.3628,0,0,0,0,-1,1,-1,12,25,412,0,1000,80.0,6.0,0,-10.88,-13.74
90,5.787,45.43,0.082,0.319,0,0,0,0,-1,1,-1,17,25,415,0,1000,115.0,3.0,0,-9.57,-12.28
91,5.828,41.01,0.0803,0.2879,0,0,0,0,-1,1,-1,160,0,75,-1,1000,103.0,3.0,0,0.0,-7.98
92,5.872,43.7,0.0689,0.2427,0,0,0,0,-1,1,-1,25,24,448,0,1000,131.0,6.0,0,0.0,-5.19
93,5.916,43.89,0.0772,0.213,0,0,0,0,-1,1,-1,29,22,440,0,1000,103.0,2.0,0,0.0,-3.37
94,5.959,43.13,0.0862,0.1894,0,0,0,0,-1,1,-1,27,24,461,0,1000,107.0,2.0,0,0.0,-2.19
95,6.004,44.9,0.078,0.1884,0,0,0,0,-1,1,-1,27,23,475,0,1000,115.0,4.0,0,0.0,-1.42
96,6.044,40.76,0.0896,0.1563,0,0,0,0,-1,1,-1,28,24,513,0,1000,120.0,1.0,0,0.0,-0.93
97,6.09,45.45,0.0834,0.1638,0,0,0,0,-1,1,-1,25,26,517,0,1000,112.0,4.0,0,0.0,-0.6
98,6.138,48.28,0.0903,0.1478,0,0,0,0,-1,1,-1,23,27,496,0,1000,153.0,2.0,0,0.0,-0.39
99,6.182,43.77,0.0871,0.1532,0,0,0,0,-1,1,-1,19,27,557,0,1000,102.0,3.0,0,0.0,-0.25
100,6.227,45.35,0.0837,0.1484,0,0,0,0,-1,1,-1,15,29,583,0,1000,95.0,4.0,0,0.0,-0.17
101,6.274,47.0,0.0914,0.1355,0,0,0,0,-1,1,-1,11,31,600,0,1000,117.0,3.0,0,0.0,-0.11
102,6.327,52.42,0.0907,0.1459,0,0,0,0,-1,1,-1,7,33,488,0,1000,117.0,3.0,0,0.0,-0.07
103,6.371,44.88,0.0982,0.1281,0,0,0,0,-1,1,-1,160,0,75,-1,1000,134.0,3.0,0,0.0,-0.05
104,6.419,47.75,0.1037,0.1563,0,0,0,0,-1,1,-1,160,0,75,-1,1000,101.0,4.0,0,0.0,-0.03
105,6.459,39.63,0.1126,0.1443,0,0,0,0,-1,1,-1,160,0,75,-1,1000,54.0,4.0,0,0.0,-0.02
106,6.503,44.51,0.107,0.1561,0,0,0,0,-1,1,-1,160,0,75,-1,1000,18.0,0.0,0,0.0,-0.01
107,6.55,46.75,0.1049,0.1535,0,0,0,0,-1,1,-1,160,0,75,-1,1000,8.0,2.0,0,0.0,-0.01
108,6.594,43.95,0.1055,0.163,0,0,0,0,-1,1,-1,160,0,75,-1,1000,7.0,10.0,0,0.0,-0.01
109,6.637,42.92,0.112,0.1446,0,0,0,0,-1,1,-1,160,0,75,-1,1000,0.0,0.0,0,0.0,-0.0
110,6.681,43.72,0.1121,0.1573,0,0,0,0,-1,1,-1,160,0,75,-1,1000,10.0,9.0,0,0.0,-0.0
111,6.727,46.59,0.1083,0.167,0,0,0,0,-1,1,-1,160,0,75,-1,1000,9.0,3.0,0,0.0,-0.0
112,6.774,46.43,0.1017,0.1561,0,0,0,0,-1,1,-1,160,0,75,-1,1000,8.0,6.0,0,0.0,-0.0
113,6.822,48.75,0.0992,0.1762,0,0,0,0,-1,1,-1,160,0,75,-1,1000,1.0,2.0,0,0.0,-0.0
114,6.869,46.81,0.1097,0.1948,0,0,0,0,-1,1,-1,160,0,75,-1,1000,3.0,5.0,0,0.0,-0.0
115,6.913,43.29,0.1042,0.1801,0,0,0,0,-1,1,-1,160,0,75,-1,1000,5.0,0.0,0,0.0,-0.0
116,6.953,40.84,0.1042,0.1815,0,0,0,0,-1,1,-1,160,0,75,-1,1000,5.0,7.0,0,0.0,-0.0
117,6.999,46.04,0.1019,0.1857,0,0,0,0,-1,1,-1,160,0,75,-1,1000,5.0,1.0,0,0.0,-0.0
118,7.043,44.05,0.1047,0.1757,0,0,0,0,-1,1,-1,160,0,75,-1,1000,8.0,9.0,0,0.0,-0.0
119,7.085,41.55,0.0981,0.1569,0,0,0,0,-1,1,-1,160,0,75,-1,1000,26.0,3.0,0,0.0,-0.0
120,7.131,46.23,0.1002,0.1581,0,0,0,0,-1,1,-1,102,7,83,1,1000,5.0,1.0,-618.0,-30.9,-10.82
121,7.174,43.12,0.1085,0.1702,0,0,0,0,-1,1,-1,160,0,75,-1,1000,26.0,8.0,0,0.0,-7.03
122,7.218,43.67,0.0994,0.1847,0,0,0,0,-1,1,-1,99,7,86,1,1000,21.0,1.0,-621.0,-31.05,-15.44
123,7.27,52.04,0.0999,0.1641,0,0,0,0,-1,1,-1,98,8,90,1,1000,15.0,3.0,-622.0,-31.1,-20.92
124,7.32,49.93,0.0952,0.196,0,0,0,0,-1,1,-1,100,7,91,1,1000,14.0,3.0,-620.0,-31.0,-24.45
125,7.367,46.9,0.098,0.1772,0,0,0,0,-1,1,-1,101,8,91,1,1000,0.0,1.0,-619.0,-30.95,-26.72
126,7.417,49.74,0.1057,0.1497,0,0,0,0,-1,1,-1,107,8,105,1,1000,4.0,5.0,-613.0,-30.65,-28.1
127,7.463,46.79,0.1215,0.1516,0,0,0,0,-1,1,-1,117,8,98,1,1000,7.0,1.0,-603.0,-30.15,-28.82
128,7.504,40.71,0.1242,0.115,0,0,0,0,-1,1,-1,129,7,109,1,1000,11.0,0.0,-591.0,-29.55,-29.07
129,7.552,48.26,0.1449,0.1061,0,0,0,0,-1,1,-1,141,8,105,1,1000,8.0,0.0,-579.0,-28.95,-29.03
130,7.596,43.27,0.1615,0.0781,0,0,0,0,-1,1,-1,153,8,121,1,1000,7.0,0.0,-567.0,-28.35,-28.79
131,7.647,51.59,0.1628,0.0595,0,0,0,0,-1,1,-1,160,7,124,1,1000,5.0,0.0,-560.0,-28.0,-28.51
132,7.694,46.62,0.1712,0.0393,0,0,0,0,-1,1,-1,174,7,115,1,1000,2.0,9.0,-546.0,-27.3,-28.09
133,7.741,47.12,0.1823,0.0393,0,0,0,0,-1,1,-1,183,7,106,1,1000,0.0,18.0,-537.0,-26.85,-27.66
134,7.791,49.56,0.1807,0.0445,0,0,0,0,-1,1,-1,198,8,119,1,1000,0.0,11.0,-522.0,-26.1,-27.11
135,7.839,47.91,0.1927,0.0363,0,0,0,0,-1,1,-1,206,8,105,1,1000,0.0,5.0,-514.0,-25.7,-26.62
136,7.882,43.66,0.2057,0.0281,0,0,0,0,-1,1,-1,217,9,117,1,1000,0.0,34.0,-503.0,-25.15,-26.1
137,7.93,48.26,0.2177,0.0386,0,0,460,0,-1,1,-1,228,10,82,1,1000,0.0,37.0,-492.0,-24.6,-25.58
138,7.971,40.31,0.2239,0.0299,0,0,416,0,-1,1,-1,160,0,75,-1,1000,0.0,40.0,0,0.0,-16.63
139,8.017,45.99,0.2291,0.0203,0,0,453,0,-1,1,-1,160,0,75,-1,1000,0.0,19.0,0,0.0,-10.81
140,8.063,46.22,0.2353,0.0292,0,0,396,0,-1,1,-1,256,12,92,1,1000,0.0,37.0,-464.0,-23.2,-15.14
141,8.105,41.66,0.2438,0.0346,0,0,359,0,-1,1,-1,160,0,75,-1,1000,0.0,48.0,0,0.0,-9.84
142,8.154,48.97,0.2489,0.0535,0,0,0,0,-1,1,-1,160,0,75,-1,1000,0.0,17.0,0,0.0,-6.4
143,8.196,42.04,0.25,0.047,0,0,336,0,-1,1,-1,160,0,75,-1,1000,0.0,29.0,0,0.0,-4.16
144,8.244,47.9,0.2529,0.0564,0,0,332,0,-1,1,-1,160,0,75,-1,1000,0.0,32.0,0,0.0,-2.7
145,8.288,44.86,0.2579,0.0559,0,0,312,0,-1,1,-1,160,0,75,-1,1000,0.0,53.0,0,0.0,-1.76
146,8.33,41.57,0.2628,0.0655,0,0,309,0,-1,1,-1,160,0,75,-1,1000,0.0,22.0,0,0.0,-1.14
147,8.387,56.64,0.2715,0.071,0,0,326,0,-1,1,-1,160,0,75,-1,1000,0.0,29.0,0,0.0,-0.74
148,8.428,41.74,0.281,0.0725,0,0,338,0,-1,1,-1,160,0,75,-1,1000,0.0,29.0,0,0.0,-0.48
149,8.48,51.33,0.2838,0.0785,0,0,427,0,-1,1,-1,160,0,75,-1,1000,0.0,32.0,0,0.0,-0.31
150,8.526,46.5,0.2949,0.086,0,0,399,0,-1,1,-1,160,0,75,-1,1000,0.0,49.0,0,0.0,-0.2
151,8.574,47.37,0.2977,0.0895,0,0,405,0,-1,1,-1,160,0,75,-1,1000,0.0,41.0,0,0.0,-0.13
152,8.619,45.8,0.3152,0.0888,0,0,400,0,-1,1,-1,160,0,75,-1,1000,0.0,24.0,0,9.45,3.22
153,8.669,49.88,0.3204,0.0938,0,0,398,0,-1,1,-1,160,0,75,-1,1000,0.0,40.0,0,9.61,5.46
154,8.714,44.74,0.3304,0.1033,0,0,546,0,-1,1,-1,160,0,75,-1,1000,1.0,52.0,0,9.91,7.02
155,8.762,48.26,0.3423,0.1033,0,0,462,0,-1,1,-1,160,0,75,-1,1000,0.0,45.0,0,10.27,8.16
156,8.808,45.34,0.3524,0.0884,0,0,606,0,-1,1,-1,160,0,75,-1,1000,0.0,51.0,0,10.57,9.0
157,8.855,47.31,0.3693,0.0834,0,0,604,0,-1,1,-1,160,0,75,-1,1000,0.0,41.0,0,11.08,9.73
158,8.899,44.2,0.3775,0.0803,0,0,759,0,-1,1,-1,160,0,75,-1,1000,0.0,33.0,0,11.32,10.29
159,8.944,45.25,0.3914,0.073,0,0,789,0,-1,1,-1,160,0,75,-1,1000,0.0,21.0,0,11.74,10.8
160,8.991,46.84,0.4048,0.0811,0,0,887,1,-1,1,-1,160,0,75,-1,1000,0.0,46.0,0,12.15,11.27
161,9.048,56.44,0.4136,0.0723,0,0,756,2,-1,2,-1,160,0,75,-1,1000,2.0,52.0,0,12.41,11.67
162,9.103,55.65,0.4317,0.065,0,0,914,1,-1,2,-1,160,0,75,-1,1000,0.0,57.0,0,12.95,12.12
163,9.146,42.44,0.4419,0.0578,0,0,839,0,-1,2,-1,160,0,75,-1,1000,0.0,74.0,0,13.26,12.52
164,9.193,47.56,0.4563,0.0607,0,0,800,0,-1,2,-1,160,0,75,-1,1000,0.0,72.0,0,13.69,12.93
165,9.236,43.14,0.468,0.0645,0,0,781,0,-1,2,-1,303,28,136,1,1000,0.0,49.0,-417.0,14.04,13.32
166,9.277,40.56,0.482,0.0415,0,0,757,0,-1,2,-1,303,28,286,1,1000,0.0,31.0,-417.0,14.46,13.72
167,9.323,46.46,0.4903,0.0652,0,0,583,0,-1,2,-1,300,28,341,1,1000,0.0,68.0,-420.0,14.71,14.06
168,9.369,45.93,0.483,0.0598,0,0,538,0,-1,2,-1,297,28,464,1,1000,0.0,75.0,-423.0,14.49,14.21
169,9.415,45.83,0.4731,0.0381,0,0,530,0,-1,2,-1,295,28,455,1,1000,0.0,44.0,-425.0,14.19,14.21
170,9.459,43.38,0.4595,0.0471,0,0,0,0,-1,2,-1,291,28,550,1,1000,0.0,53.0,-429.0,13.78,14.06
171,9.507,48.47,0.4451,0.0389,0,0,0,0,-1,2,-1,286,28,614,1,1000,0.0,35.0,-434.0,13.35,13.81
172,9.547,40.06,0.4176,0.0365,0,0,0,0,-1,2,-1,281,28,672,1,1000,0.0,9.0,-439.0,12.53,13.36
173,9.598,50.84,0.4088,0.056,0,0,0,0,-1,2,-1,278,28,737,1,1000,0.0,15.0,-442.0,12.26,12.98
174,9.643,44.86,0.3589,0.0634,0,0,0,0,-1,2,-1,271,28,837,1,1000,4.0,18.0,-449.0,10.77,12.2
175,9.692,49.5,0.3402,0.0708,0,0,0,0,-1,2,-1,267,29,914,1,1000,45.0,11.0,-453.0,10.2,11.5
176,9.738,45.39,0.2992,0.0743,0,0,0,0,-1,2,1,261,30,1066,1,1000,53.0,0.0,-459.0,-22.95,-0.55
177,9.782,44.49,0.283,0.0736,0,0,0,0,-1,2,1,258,30,1202,1,1000,36.0,1.0,-462.0,-23.1,-8.45
178,9.829,46.84,0.2305,0.0654,0,0,0,0,-1,2,1,252,31,1380,1,1000,61.0,2.0,-468.0,-23.4,-13.68
179,9.877,48.35,0.1907,0.0773,0,0,0,0,-1,2,1,247,33,1529,1,1000,58.0,0.0,-473.0,-23.65,-17.17
180,9.92,43.12,0.1684,0.0707,0,0,0,0,-1,2,1,250,34,1823,1,1000,37.0,0.0,-470.0,-23.5,-19.38
181,9.968,47.19,0.1731,0.0673,0,0,0,0,-1,2,1,260,38,2205,1,1000,87.0,0.0,-460.0,-23.0,-20.65
182,10.01,42.38,0.1786,0.0693,0,0,0,0,-1,2,1,270,41,2498,1,1000,51.0,0.0,-450.0,-22.5,-21.3
183,10.054,44.15,0.1792,0.0704,0,0,0,0,-1,2,1,280,45,2710,1,1000,55.0,0.0,-440.0,-22.0,-21.54
184,10.108,53.83,0.2023,0.082,0,0,0,0,-1,2,1,295,51,2766,1,1000,71.0,0.0,-425.0,-21.25,-21.44
185,10.156,47.59,0.2281,0.0838,0,0,229,0,-1,2,1,309,65,1287,1,1000,52.0,1.0,-323.82,-16.19,-19.6
186,10.205,49.39,0.254,0.0803,0,0,257,0,-1,2,1,313,83,357,1,1000,46.0,20.0,-196.21,-9.81,-16.18
187,10.251,46.44,0.2867,0.0762,332,0,310,0,-1,2,1,160,0,75,-1,1000,6.0,79.0,0,0.0,-10.51
188,10.301,49.88,0.31,0.0425,0,0,384,0,-1,2,1,160,0,75,-1,1000,7.0,20.0,0,12.4,-2.49
189,10.345,43.75,0.3561,0.0792,528,0,453,0,-1,2,1,160,0,75,-1,1000,5.0,81.0,0,14.24,3.36
190,10.394,48.74,0.3593,0.0693,0,0,508,0,-1,2,1,160,0,75,-1,1000,7.0,113.0,0,14.37,7.22
191,10.438,44.5,0.3597,0.0804,825,1,588,0,-1,2,1,160,0,75,-1,1000,4.0,133.0,0,14.39,9.73
192,10.484,46.13,0.3135,0.0772,1035,1,724,0,-1,2,1,160,0,75,-1,1000,11.0,131.0,0,12.54,10.71
193,10.534,49.17,0.24,0.0821,1228,1,855,1,-1,2,1,160,0,75,-1,1000,13.0,156.0,0,0.0,6.96
194,10.576,42.62,0.1604,0.0561,1524,1,1076,1,-1,2,1,160,0,75,-1,1000,23.0,117.0,0,0.0,4.53
195,10.629,53.2,0.1422,0.0756,0,2,1332,1,-1,3,1,160,0,75,-1,1000,12.0,65.0,0,0.0,2.94
196,10.671,41.36,0.1401,0.0752,0,0,1582,1,-1,3,1,160,0,75,-1,1000,11.0,75.0,0,0.0,1.91
197,10.717,46.61,0.1378,0.0792,0,0,1876,1,-1,3,1,160,0,75,-1,1000,15.0,44.0,0,0.0,1.24
198,10.763,45.25,0.1389,0.0822,0,0,1986,1,-1,3,1,160,0,75,-1,1000,16.0,97.0,0,0.0,0.81
199,10.81,47.11,0.14,0.0988,0,0,1764,1,-1,3,1,160,0,75,-1,1000,41.0,138.0,0,0.0,0.53
200,10.856,46.34,0.1539,0.1055,0,0,1441,1,-1,3,1,160,0,75,-1,1000,120.0,81.0,0,0.0,0.34
201,10.907,50.9,0.1568,0.1231,0,0,1090,1,-1,3,1,160,0,75,-1,1000,226.0,47.0,0,0.0,0.22
202,10.956,48.56,0.1591,0.116,0,0,0,2,-1,3,1,160,0,75,-1,1000,312.0,1.0,0,0.0,0.14
203,11.002,45.99,0.1558,0.1225,0,0,0,0,-1,3,1,160,0,75,-1,1000,263.0,0.0,0,0.0,0.09
204,11.051,48.96,0.163,0.1552,0,0,0,0,-1,3,1,131,17,493,0,1000,209.0,1.0,161,8.05,2.88
