cycle,t_s,dt_ms,left_wall,right_wall,blue_px,blue_state,orange_px,orange_state,direction,quadrant,traffic_light,target_x,target_y,target_area,target_type,parking_area,purple_left,purple_right,Err,dir_raw,dir_cmd
955,46.829,44.75,0.1344,0.3137,0,0,0,0,1,13,1,104,10,205,1,1000,0.0,0.0,-616.0,0,-0.0
956,46.873,43.77,0.127,0.3429,0,0,425,0,1,13,1,96,10,228,1,1000,0.0,4.0,-624.0,0,-0.0
957,46.927,53.73,0.1201,0.3808,0,0,397,0,1,13,1,87,11,237,1,1000,0.0,0.0,-633.0,0,-0.0
958,46.975,48.66,0.1196,0.4193,0,0,537,0,1,13,1,78,13,260,1,1000,3.0,0.0,-642.0,0,-0.0
959,47.026,50.28,0.1117,0.4593,0,0,534,0,1,13,1,69,14,269,1,1000,0.0,1.0,-651.0,0,-0.0
960,47.074,48.68,0.1089,0.4928,0,0,563,0,1,13,1,59,16,274,1,1000,0.0,1.0,-661.0,0,-0.0
961,47.125,50.42,0.1059,0.5395,0,0,638,0,1,13,1,50,18,292,1,1000,5.0,0.0,-670.0,0,-0.0
962,47.171,45.86,0.1029,0.5866,0,0,711,0,1,13,1,37,18,312,1,1000,2.0,0.0,-683.0,0,-0.0
963,47.215,44.25,0.1038,0.633,0,0,889,1,1,13,1,27,21,345,1,1000,1.0,2.0,-693.0,0,-0.0
964,47.48,264.98,0.1203,0.6719,0,0,808,2,1,14,1,21,22,355,1,1000,2.0,2.0,-699.0,0,-0.0
965,47.524,44.31,0.4864,1.1502,0,0,1722,1,1,14,1,160,0,75,-1,1000,10.0,1.0,0,0,-0.0
966,47.572,47.91,0.6069,1.1373,0,0,1617,1,1,14,1,160,0,75,-1,1000,11.0,0.0,0,45,35
967,47.621,48.65,0.7226,0.9818,0,0,2060,1,1,14,1,160,0,75,-1,1000,0.0,0.0,0,45,35
968,47.667,46.62,0.6678,0.8604,0,0,2384,1,1,14,1,160,0,75,-1,1000,0.0,0.0,0,45,35
969,47.716,48.96,0.6266,0.7076,0,0,2843,1,1,14,1,160,0,75,-1,1000,0.0,0.0,0,45,35
970,47.758,41.98,0.1108,0.0238,0,0,9008,1,1,14,1,160,0,75,-1,1000,1.0,1.0,0,-34.46,12.25
971,47.805,47.24,0.0266,0.0088,0,0,2299,1,1,14,1,160,0,75,-1,1000,0.0,4.0,0,-38.67,-2.54
972,47.853,47.86,0.0454,0.0197,0,0,2476,1,1,14,1,160,0,75,-1,1000,0.0,0.0,0,-37.73,-12.15
973,47.902,49.14,0.0213,0.0158,0,0,3944,1,1,14,1,160,0,75,-1,1000,0.0,3.0,0,-38.94,-18.4
974,47.949,46.93,0.0586,0.0219,0,0,7111,1,1,14,1,160,0,75,-1,1000,0.0,1.0,0,-37.07,-22.46
975,47.997,47.4,0.064,0.0304,0,0,7693,1,1,14,1,160,0,75,-1,1000,0.0,5.0,0,-36.8,-25.1
976,48.041,43.75,0.0584,0.0224,0,0,7762,1,1,14,1,160,0,75,-1,1000,0.0,2.0,0,-37.08,-26.81
977,48.087,46.21,0.0572,0.0377,0,0,7846,1,1,14,1,160,0,75,-1,1000,0.0,1.0,0,-37.14,-27.93
978,48.13,43.24,0.0543,0.0275,0,0,7879,1,1,14,1,160,0,75,-1,1000,0.0,3.0,0,-37.29,-28.65
979,48.173,43.32,0.0604,0.026,0,0,7840,1,1,14,1,160,0,75,-1,1000,0.0,6.0,0,-36.98,-29.12
980,48.216,42.52,0.0577,0.0308,0,0,7797,1,1,14,1,160,0,75,-1,1000,0.0,2.0,0,-37.12,-29.43
981,48.269,53.05,0.0514,0.0267,0,0,7879,1,1,14,1,160,0,75,-1,1000,1.0,0.0,0,-37.43,-29.63
982,48.336,67.31,0.053,0.0278,0,0,7839,1,1,14,1,160,0,75,-1,1000,0.0,2.0,0,-37.35,-29.76
983,48.394,58.0,0.0557,0.0322,0,0,7747,1,1,14,1,160,0,75,-1,1000,0.0,0.0,0,-37.21,-29.84
984,48.441,46.32,0.0533,0.0366,0,0,7848,1,1,14,1,160,0,75,-1,1000,0.0,0.0,0,-37.34,-29.9
985,48.492,51.17,0.0544,0.0345,0,0,7823,1,1,14,1,160,0,75,-1,1000,0.0,4.0,0,-37.28,-29.93
986,48.536,44.56,0.0565,0.0325,0,0,7797,1,1,14,1,160,0,75,-1,1000,0.0,3.0,0,-37.18,-29.96
987,48.585,48.87,0.0545,0.0366,0,0,7840,1,1,14,1,160,0,75,-1,1000,0.0,2.0,0,-37.27,-29.97
988,48.628,42.95,0.0531,0.0252,0,0,7668,1,1,14,1,160,0,75,-1,1000,0.0,0.0,0,-37.34,-29.98
989,48.674,46.32,0.0529,0.0243,0,0,7877,1,1,14,1,160,0,75,-1,1000,0.0,4.0,0,-37.36,-29.99
990,48.722,47.88,0.0534,0.0296,0,0,7831,1,1,14,1,160,0,75,-1,1000,0.0,3.0,0,-37.33,-29.99
991,48.772,49.69,0.0621,0.023,0,0,7847,1,1,14,1,160,0,75,-1,1000,0.0,1.0,0,-36.89,-30.0
992,48.816,44.28,0.0587,0.0366,0,0,7835,1,1,14,1,160,0,75,-1,1000,0.0,1.0,0,-37.07,-30.0
993,48.865,48.47,0.0547,0.0335,0,0,7828,1,1,14,1,160,0,75,-1,1000,0.0,2.0,0,-37.27,-30.0
994,48.913,48.47,0.053,0.0272,0,0,7763,1,1,14,1,160,0,75,-1,1000,0.0,2.0,0,-37.35,-30.0
