cycle,t_s,dt_ms,left_wall,right_wall,blue_px,blue_state,orange_px,orange_state,direction,quadrant,traffic_light,target_x,target_y,target_area,target_type,parking_area,purple_left,purple_right,Err,dir_raw,dir_cmd
86,5.626,39.64,0.2201,0.0902,0,0,0,0,1,2,0,230,9,122,1,1000,0.0,48.0,0,0.0,0.18
87,5.675,48.56,0.2198,0.088,0,0,0,0,1,2,0,227,8,126,1,1000,0.0,27.0,0,0.0,0.12
88,5.722,47.31,0.2268,0.0918,0,0,0,0,1,2,0,224,8,129,1,1000,0.0,60.0,0,0.0,0.08
89,5.767,44.57,0.2369,0.0889,0,0,0,0,1,2,0,160,0,75,-1,1000,0.0,32.0,0,0.0,0.05
90,5.811,44.15,0.2409,0.0901,0,0,0,0,1,2,0,220,9,139,1,1000,0.0,50.0,-500.0,-25.0,-8.72
91,5.857,45.63,0.2458,0.0883,0,0,0,0,1,2,0,216,9,161,1,1000,0.0,52.0,-504.0,-25.2,-14.49
92,5.905,48.74,0.2396,0.0842,0,0,0,0,1,2,0,214,8,153,1,1000,0.0,46.0,-506.0,-25.3,-18.27
93,5.954,48.22,0.2397,0.0814,0,0,0,0,1,2,0,212,8,176,1,1000,0.0,37.0,-508.0,-25.4,-20.77
94,5.995,41.38,0.247,0.0769,0,0,0,0,1,2,0,160,0,75,-1,1000,0.0,66.0,0,0.0,-13.5
95,6.042,47.1,0.2571,0.0735,0,0,0,0,1,2,0,223,9,166,1,1000,0.0,41.0,0,0.0,-8.77
96,6.087,44.78,0.2687,0.0814,0,0,0,0,1,2,0,230,10,174,1,1000,0.0,69.0,0,0.0,-5.7
97,6.134,46.64,0.2713,0.0855,0,0,0,0,1,2,0,242,12,183,1,1000,0.0,33.0,0,0.0,-3.71
98,6.181,47.37,0.2744,0.1011,0,0,0,0,1,2,0,251,13,170,1,1000,0.0,84.0,0,0.0,-2.41
99,6.226,45.25,0.274,0.0954,0,0,0,0,1,2,0,258,13,186,1,1000,0.0,41.0,0,0.0,-1.57
100,6.276,50.09,0.2767,0.1045,0,0,0,0,1,2,0,265,14,186,1,1000,0.0,5.0,0,0.0,-1.02
101,6.318,41.35,0.2898,0.117,0,0,0,0,1,2,0,269,16,200,1,1000,0.0,0.0,0,0.0,-0.66
102,6.366,48.3,0.296,0.1262,0,0,0,0,1,2,0,272,16,204,1,1000,0.0,0.0,0,0.0,-0.43
103,6.407,41.45,0.3,0.1157,0,0,0,0,1,2,0,276,17,224,1,1000,0.0,0.0,0,0.0,-0.28
104,6.452,44.86,0.306,0.123,0,0,0,0,1,2,0,278,18,210,1,1000,0.0,1.0,0,9.18,3.03
105,6.498,45.6,0.3148,0.1194,0,0,0,0,1,2,0,281,17,228,1,1000,0.0,0.0,0,9.45,5.28
106,6.543,44.86,0.3193,0.1236,0,0,0,0,1,2,0,283,18,245,1,1000,0.0,1.0,0,9.58,6.78
107,6.584,41.73,0.3309,0.1233,0,0,0,0,1,2,0,283,19,265,1,1000,0.0,0.0,0,9.93,7.88
108,6.631,46.31,0.3322,0.1207,0,0,0,0,1,2,0,282,19,231,1,1000,0.0,1.0,0,9.97,8.61
109,6.672,40.99,0.3329,0.1099,0,0,0,0,1,2,0,280,19,291,1,1000,0.0,0.0,0,9.99,9.09
110,6.712,40.27,0.3386,0.118,0,0,0,0,1,2,0,280,20,312,1,1000,0.0,1.0,0,10.16,9.47
111,6.754,41.54,0.3259,0.0938,0,0,0,0,1,2,0,278,19,337,1,1000,0.0,0.0,0,9.78,9.57
112,6.796,42.7,0.328,0.1003,0,0,0,0,1,2,0,276,20,360,1,1000,0.0,0.0,0,9.84,9.67
113,6.841,44.39,0.334,0.1004,0,0,0,0,1,2,0,274,21,388,1,1000,0.0,14.0,0,10.02,9.79
114,6.888,47.26,0.3325,0.1022,0,0,0,0,1,2,0,273,21,399,1,1000,0.0,11.0,0,9.98,9.86
115,6.932,44.12,0.3295,0.0964,0,0,0,0,1,2,0,270,21,460,1,1000,0.0,39.0,0,9.89,9.87
116,6.978,46.09,0.3323,0.1064,0,0,0,0,1,2,0,268,22,492,1,1000,0.0,73.0,0,9.97,9.9
117,7.019,40.42,0.3283,0.1007,0,0,0,0,1,2,1,265,23,546,1,1000,0.0,90.0,0,9.85,9.88
118,7.069,50.04,0.3204,0.0952,0,0,0,0,1,2,1,262,23,592,1,1000,0.0,78.0,0,9.61,9.79
119,7.116,47.93,0.3135,0.093,0,0,0,0,1,2,1,261,24,662,1,1000,0.0,104.0,0,9.41,9.65
120,7.166,49.97,0.2963,0.0898,0,0,0,0,1,2,1,257,24,736,1,1000,0.0,54.0,0,0.0,6.28
121,7.219,52.36,0.2877,0.0914,0,0,0,0,1,2,1,254,26,825,1,1000,0.0,93.0,0,0.0,4.08
122,7.267,48.12,0.2858,0.0963,0,0,0,0,1,2,1,251,26,941,1,1000,0.0,85.0,0,0.0,2.65
123,7.317,50.13,0.2833,0.0889,0,0,0,0,1,2,1,249,28,1067,1,1000,0.0,93.0,0,0.0,1.72
124,7.363,45.87,0.2735,0.0879,0,0,0,0,1,2,1,245,29,1218,1,1000,0.0,87.0,0,0.0,1.12
125,7.411,48.12,0.2707,0.092,0,0,0,0,1,2,1,243,31,1420,1,1000,0.0,84.0,0,0.0,0.73
126,7.458,46.59,0.26,0.0791,0,0,0,0,1,2,1,240,32,1657,1,1000,0.0,71.0,0,0.0,0.47
127,7.504,46.63,0.2423,0.0968,0,0,0,0,1,2,1,236,34,1931,1,1000,0.0,83.0,0,0.0,0.31
128,7.547,42.42,0.238,0.0933,0,0,0,0,1,2,1,234,37,2265,1,1000,0.0,57.0,0,0.0,0.2
129,7.596,49.73,0.2388,0.0925,0,0,0,0,1,2,1,233,39,2586,1,1000,0.0,59.0,0,0.0,0.13
130,7.645,48.75,0.2222,0.0971,0,0,294,0,1,2,1,227,43,3413,1,1000,0.0,64.0,0,0.0,0.08
131,7.688,42.93,0.2181,0.1093,0,0,331,0,1,2,1,225,46,3901,1,1000,0.0,31.0,0,0.0,0.05
132,7.737,49.21,0.2213,0.1086,0,0,444,0,1,2,1,224,51,4706,1,1000,0.0,37.0,0,0.0,0.04
133,7.795,57.98,0.2198,0.1213,0,0,477,0,1,2,1,221,56,5674,1,1000,0.0,37.0,0,0.0,0.02
134,7.84,44.95,0.2091,0.1325,0,0,541,0,1,2,1,220,63,7600,1,1000,0.0,79.0,-464.55,-23.23,-8.11
135,7.885,44.85,0.2039,0.2239,0,0,522,0,1,2,1,160,0,75,-1,1000,0.0,68.0,0,0.0,-5.27
136,7.931,46.0,0.2095,0.3576,0,0,803,0,1,2,1,160,0,75,-1,1000,0.0,91.0,0,-10.73,-7.18
137,7.983,51.69,0.2849,0.2918,0,0,800,0,1,2,1,160,0,75,-1,1000,0.0,88.0,0,0.0,-4.67
138,8.034,50.8,0.1918,0.1084,0,0,0,0,1,2,1,160,0,75,-1,1000,0.0,96.0,0,0.0,-3.04
139,8.076,42.5,0.1944,0.1273,0,0,0,0,1,2,1,160,0,75,-1,1000,3.0,84.0,0,0.0,-1.97
140,8.122,45.43,0.2006,0.1237,0,0,0,0,1,2,1,160,0,75,-1,1000,1.0,86.0,0,0.0,-1.28
141,8.165,43.43,0.1945,0.116,0,0,0,0,1,2,1,160,0,75,-1,1000,4.0,71.0,0,0.0,-0.83
142,8.213,47.61,0.1959,0.1172,0,0,0,0,1,2,1,160,0,75,-1,1000,0.0,49.0,0,0.0,-0.54
143,8.258,45.84,0.2037,0.1257,0,0,0,0,1,2,1,160,0,75,-1,1000,2.0,72.0,0,0.0,-0.35
144,8.297,38.36,0.2013,0.1157,0,0,0,0,1,2,1,160,0,75,-1,1000,5.0,73.0,0,0.0,-0.23
145,8.341,43.92,0.2004,0.1171,0,0,0,0,1,2,1,160,0,75,-1,1000,2.0,99.0,0,0.0,-0.15
146,8.393,52.48,0.202,0.1207,0,0,0,0,1,2,1,160,0,75,-1,1000,0.0,120.0,0,0.0,-0.1
147,8.437,43.65,0.2021,0.1225,0,0,0,0,1,2,1,160,0,75,-1,1000,1.0,85.0,0,0.0,-0.06
148,8.481,44.65,0.2034,0.1282,0,0,0,0,1,2,1,160,0,75,-1,1000,2.0,113.0,0,0.0,-0.04
149,8.528,46.59,0.2025,0.1243,0,0,0,0,1,2,1,160,0,75,-1,1000,0.0,70.0,0,0.0,-0.03
150,8.571,42.63,0.2027,0.1212,0,0,490,0,1,2,1,160,0,75,-1,1000,2.0,67.0,0,0.0,-0.02
151,8.618,47.04,0.2039,0.119,0,0,0,0,1,2,1,160,0,75,-1,1000,1.0,79.0,0,0.0,-0.01
152,8.661,43.27,0.2021,0.127,0,0,0,0,1,2,1,160,0,75,-1,1000,0.0,80.0,0,0.0,-0.01
153,8.716,55.4,0.2026,0.1203,0,0,0,0,1,2,1,160,0,75,-1,1000,1.0,96.0,0,0.0,-0.0
154,8.758,41.96,0.2016,0.1244,0,0,0,0,1,2,1,160,0,75,-1,1000,0.0,78.0,0,0.0,-0.0
155,8.813,54.43,0.1996,0.1253,0,0,0,0,1,2,1,160,0,75,-1,1000,0.0,58.0,0,0.0,-0.0
156,8.855,42.55,0.1995,0.1221,0,0,0,0,1,2,1,160,0,75,-1,1000,0.0,75.0,0,0.0,-0.0
157,8.898,42.22,0.2009,0.1237,0,0,0,0,1,2,1,160,0,75,-1,1000,0.0,98.0,0,0.0,-0.0
158,8.939,41.1,0.2004,0.1196,0,0,0,0,1,2,1,160,0,75,-1,1000,2.0,85.0,0,0.0,-0.0
159,8.98,41.33,0.202,0.1241,0,0,0,0,1,2,1,160,0,75,-1,1000,0.0,72.0,0,0.0,-0.0
160,9.027,46.59,0.2013,0.1238,0,0,0,0,1,2,1,160,0,75,-1,1000,0.0,66.0,0,0.0,-0.0
161,9.07,43.72,0.2012,0.1243,0,0,0,0,1,2,1,160,0,75,-1,1000,1.0,122.0,0,0.0,-0.0
162,9.117,46.66,0.2009,0.1238,0,0,0,0,1,2,1,160,0,75,-1,1000,0.0,69.0,0,0.0,-0.0
163,9.16,42.75,0.2011,0.1249,0,0,0,0,1,2,1,160,0,75,-1,1000,0.0,50.0,0,0.0,-0.0
164,9.211,51.04,0.202,0.1198,0,0,0,0,1,2,1,160,0,75,-1,1000,0.0,91.0,0,0.0,-0.0
165,9.258,47.21,0.2015,0.1229,0,0,0,0,1,2,1,160,0,75,-1,1000,0.0,55.0,0,0.0,-0.0
166,9.302,43.65,0.2008,0.1178,0,0,0,0,1,2,1,160,0,75,-1,1000,1.0,85.0,0,0.0,-0.0
167,9.347,45.01,0.1999,0.12,0,0,0,0,1,2,1,160,0,75,-1,1000,1.0,39.0,0,0.0,-0.0
168,9.389,42.04,0.2013,0.1263,0,0,0,0,1,2,1,160,0,75,-1,1000,0.0,84.0,0,0.0,-0.0
169,9.433,44.58,0.2006,0.1256,0,0,0,0,1,2,1,160,0,75,-1,1000,1.0,63.0,0,0.0,-0.0
170,9.477,43.63,0.2002,0.1231,0,0,487,0,1,2,1,160,0,75,-1,1000,0.0,77.0,0,0.0,-0.0
171,9.522,45.53,0.2012,0.121,0,0,0,0,1,2,1,160,0,75,-1,1000,0.0,88.0,0,0.0,-0.0
172,9.567,44.18,0.2011,0.1173,0,0,0,0,1,2,1,160,0,75,-1,1000,1.0,65.0,0,0.0,-0.0
173,9.611,44.18,0.2018,0.1238,0,0,0,0,1,2,1,160,0,75,-1,1000,1.0,69.0,0,0.0,-0.0
174,9.66,49.41,0.1974,0.1199,0,0,0,0,1,2,1,160,0,75,-1,1000,0.0,58.0,0,0.0,-0.0
175,9.702,41.56,0.2021,0.1244,0,0,0,0,1,2,1,160,0,75,-1,1000,2.0,66.0,0,0.0,-0.0
176,9.757,55.68,0.2009,0.122,0,0,0,0,1,2,1,160,0,75,-1,1000,0.0,63.0,0,0.0,-0.0
177,9.797,39.59,0.2029,0.1272,0,0,0,0,1,2,1,160,0,75,-1,1000,5.0,93.0,0,0.0,-0.0
178,9.844,47.32,0.2037,0.1215,0,0,0,0,1,2,1,160,0,75,-1,1000,1.0,85.0,0,0.0,-0.0
179,9.893,48.41,0.2029,0.1235,0,0,0,0,1,2,1,160,0,75,-1,1000,5.0,117.0,0,0.0,-0.0
180,9.943,50.55,0.2014,0.1261,0,0,500,0,1,2,1,160,0,75,-1,1000,3.0,89.0,0,0.0,-0.0
181,9.993,49.91,0.2001,0.1229,0,0,0,0,1,2,1,160,0,75,-1,1000,6.0,104.0,0,0.0,-0.0
182,10.037,44.29,0.201,0.127,0,0,0,0,1,2,1,160,0,75,-1,1000,5.0,104.0,0,0.0,-0.0
183,10.083,45.33,0.202,0.1256,0,0,469,0,1,2,1,160,0,75,-1,1000,3.0,130.0,0,0.0,-0.0
184,10.125,42.15,0.2041,0.1233,0,0,434,0,1,2,1,160,0,75,-1,1000,0.0,139.0,0,0.0,-0.0
185,10.172,46.99,0.2023,0.1288,0,0,473,0,1,2,1,160,0,75,-1,1000,1.0,115.0,0,0.0,-0.0
186,10.227,54.56,0.2032,0.1244,0,0,525,0,1,2,1,160,0,75,-1,1000,3.0,83.0,0,0.0,-0.0
187,10.279,52.53,0.2032,0.1319,0,0,0,0,1,2,1,160,0,75,-1,1000,2.0,137.0,0,0.0,-0.0
188,10.324,44.84,0.2028,0.1305,0,0,0,0,1,2,1,160,0,75,-1,1000,0.0,150.0,0,0.0,-0.0
189,10.365,41.15,0.2032,0.125,0,0,0,0,1,2,1,160,0,75,-1,1000,0.0,111.0,0,0.0,-0.0
190,10.41,45.06,0.2039,0.1264,0,0,0,0,1,2,1,160,0,75,-1,1000,3.0,98.0,0,0.0,-0.0
191,10.455,44.4,0.2031,0.1252,0,0,502,0,1,2,1,160,0,75,-1,1000,0.0,96.0,0,0.0,-0.0
192,10.496,41.29,0.2052,0.1326,0,0,0,0,1,2,1,160,0,75,-1,1000,4.0,173.0,0,0.0,-0.0
193,10.549,53.18,0.2041,0.1205,0,0,0,0,1,2,1,160,0,75,-1,1000,5.0,76.0,0,0.0,-0.0
194,10.589,39.87,0.203,0.125,0,0,0,0,1,2,1,160,0,75,-1,1000,6.0,86.0,0,0.0,-0.0
195,10.632,43.13,0.2047,0.1291,0,0,0,0,1,2,1,160,0,75,-1,1000,3.0,135.0,0,0.0,-0.0
196,10.678,45.85,0.2042,0.1293,0,0,0,0,1,2,1,160,0,75,-1,1000,3.0,107.0,0,0.0,-0.0
197,10.723,45.6,0.2032,0.1283,0,0,0,0,1,2,1,160,0,75,-1,1000,6.0,90.0,0,0.0,-0.0
198,10.77,46.33,0.2035,0.1267,0,0,2463,1,1,2,1,160,0,75,-1,1000,3.0,106.0,0,0.0,-0.0
199,11.036,266.25,0.2116,0.1311,0,0,570,2,1,3,1,160,0,75,-1,1000,2.0,53.0,0,0.0,-0.0
200,11.079,43.1,0.6042,1.113,0,0,3579,1,1,3,1,117,91,625,1,1000,4.0,15.0,-375.28,18.12,6.34
201,11.124,45.08,0.4266,0.6578,0,0,2277,1,1,3,1,133,77,860,1,1000,5.0,13.0,-455.41,12.8,8.6
202,11.175,51.22,0.2174,0.1981,0,0,3812,1,1,3,1,160,0,75,-1,1000,2.0,25.0,0,0.0,5.59
203,11.215,39.31,0.2147,0.0549,0,0,2491,1,1,3,1,160,0,75,-1,1000,7.0,72.0,0,0.0,3.63
204,11.271,56.39,0.2145,0.0828,0,0,3477,1,1,3,1,160,0,75,-1,1000,2.0,117.0,0,0.0,2.36
205,11.313,42.15,0.2231,0.0931,0,0,4049,1,1,3,1,200,14,426,0,1000,9.0,119.0,230,11.5,5.56
206,11.367,53.78,0.2243,0.0939,0,0,3783,1,1,3,1,195,15,445,0,1000,11.0,120.0,225,11.25,7.55
207,11.41,43.15,0.2247,0.0877,0,0,3371,1,1,3,1,190,14,466,0,1000,17.0,138.0,220,11.0,8.76
208,11.453,42.99,0.2268,0.0836,0,0,3726,1,1,3,1,184,14,468,0,1000,33.0,153.0,214,10.7,9.44
209,11.498,44.83,0.2262,0.0834,0,0,4170,1,1,3,0,177,15,503,0,1000,34.0,142.0,207,10.35,9.76
210,11.541,43.39,0.2185,0.0771,0,0,4167,1,1,3,0,173,15,525,0,1000,29.0,164.0,203,10.15,9.89
211,11.592,50.72,0.2193,0.0888,0,0,1916,1,1,3,0,166,16,595,0,1000,29.0,228.0,196,9.8,9.86
212,11.639,46.76,0.2122,0.0913,0,0,1484,1,1,3,0,157,16,595,0,1000,56.0,178.0,187,9.35,9.68
213,11.691,52.25,0.2029,0.0991,0,0,0,0,1,3,0,149,17,625,0,1000,89.0,119.0,179,8.95,9.43
